trial,finish_day,finish_date
1615,393.83904969041504,2027-10-08
1616,392.21173976344784,2027-10-07
1617,390.7583801181941,2027-10-05
1618,396.5529631622476,2027-10-13
1619,394.8574832785096,2027-10-11
1620,384.1097857822853,2027-09-27
1621,389.9551442822072,2027-10-04
1622,388.6120416873851,2027-10-01
1623,388.54408095707424,2027-10-01
1624,395.36221720461776,2027-10-12
1625,392.4063210628021,2027-10-07
1626,391.12865237436273,2027-10-06
1627,396.940033273648,2027-10-13
1628,393.8620965205803,2027-10-08
1629,402.8040866384247,2027-10-21
1630,385.3053211169715,2027-09-28
1631,399.9666317671,2027-10-18
1632,400.11104262852564,2027-10-19
1633,396.5603438205123,2027-10-13
1634,386.26288083013935,2027-09-29
1635,389.4980235551294,2027-10-04
1636,391.49940376504736,2027-10-06
1637,399.34114487833534,2027-10-18
1638,394.1069148965266,2027-10-11
1639,382.7334703142323,2027-09-23
1640,395.5381836417346,2027-10-12
1641,397.1262824289709,2027-10-14
1642,391.91457374738224,2027-10-06
1643,386.5721544241411,2027-09-29
1644,397.18286947598983,2027-10-14
1645,383.9782914756649,2027-09-24
1646,384.4398917590067,2027-09-27
1647,387.6464656432086,2027-09-30
1648,397.93404315361204,2027-10-14
1649,386.81121096416825,2027-09-29
1650,386.7386336895742,2027-09-29
1651,392.6870021647622,2027-10-07
1652,394.11035689960056,2027-10-11
1653,383.89083631353185,2027-09-24
1654,391.49808361104505,2027-10-06
1655,392.93871746223647,2027-10-07
1656,392.64181050319814,2027-10-07
1657,396.8055690513469,2027-10-13
1658,389.26596985090003,2027-10-04
1659,400.69841049862185,2027-10-19
1660,394.2832615970759,2027-10-11
1661,390.82763837873284,2027-10-05
1662,384.2872811368972,2027-09-27
1663,395.480570470286,2027-10-12
1664,396.1891448737602,2027-10-13
1665,392.26097646170865,2027-10-07
1666,388.73099726400335,2027-10-01
1667,386.2524015368353,2027-09-29
1668,394.09392144247903,2027-10-11
1669,398.1515551742904,2027-10-15
1670,391.6789250859201,2027-10-06
1671,387.5855176347319,2027-09-30
1672,397.2066322721352,2027-10-14
1673,398.12207939753927,2027-10-15
1674,401.71868432557,2027-10-20
1675,389.3272104360229,2027-10-04
1676,395.5730919001041,2027-10-12
1677,399.013205746013,2027-10-18
1678,389.70475600388147,2027-10-04
1679,397.2860604324797,2027-10-14
1680,385.3870514636055,2027-09-28
1681,399.1057136118383,2027-10-18
1682,401.5469863317068,2027-10-20
1683,390.03481389718115,2027-10-05
1684,394.13343341139085,2027-10-11
1685,399.90520009849473,2027-10-18
1686,391.63934830195103,2027-10-06
1687,393.8660036294013,2027-10-08
1688,396.1263187676796,2027-10-13
1689,403.129744771832,2027-10-22
1690,391.79918791744683,2027-10-06
1691,390.869471051951,2027-10-05
1692,388.8088160876544,2027-10-01
1693,394.42504090966617,2027-10-11
1694,404.32606820768336,2027-10-25
1695,393.1022676587133,2027-10-08
1696,396.6508756533636,2027-10-13
1697,397.5450325894138,2027-10-14
1698,387.774354984922,2027-09-30
1699,394.543470573621,2027-10-11
1700,395.5745693308112,2027-10-12
1701,387.93797425909355,2027-09-30
1702,398.99080202768596,2027-10-15
1703,394.6944342959981,2027-10-11
1704,399.05296077910947,2027-10-18
1705,395.1746536758951,2027-10-12
1706,393.3211235760322,2027-10-08
1707,388.5770379855966,2027-10-01
1708,387.8695859085977,2027-09-30
1709,388.42212777035803,2027-10-01
1710,402.7913362687971,2027-10-21
1711,390.65577446547945,2027-10-05
1712,389.84052666015583,2027-10-04
1713,394.5466622855602,2027-10-11
1714,398.85678209848004,2027-10-15
1715,395.37150613990366,2027-10-12
1716,397.07882494013325,2027-10-14
1717,386.15840514206275,2027-09-29
1718,391.96451106006214,2027-10-06
1719,392.43120783111027,2027-10-07
1720,392.61190617975365,2027-10-07
1721,389.78690865675014,2027-10-04
1722,385.2664162946322,2027-09-28
1723,391.88834088139276,2027-10-06
1724,389.9329946811521,2027-10-04
1725,391.5472127328136,2027-10-06
1726,393.81975780123815,2027-10-08
1727,396.7197296001391,2027-10-13
1728,388.32143834271795,2027-10-01
1729,400.85332114534543,2027-10-19
1730,389.4570148032695,2027-10-04
1731,386.34447588296274,2027-09-29
1732,390.8076430310329,2027-10-05
1733,392.4832684207813,2027-10-07
1734,393.49167283779616,2027-10-08
1735,390.0240930973702,2027-10-05
1736,398.6333798746231,2027-10-15
1737,393.34710920382184,2027-10-08
1738,395.63804852011793,2027-10-12
1739,388.5779247044724,2027-10-01
1740,392.47403712399495,2027-10-07
1741,397.00522847166354,2027-10-14
1742,391.17388056719886,2027-10-06
1743,388.909180875812,2027-10-01
1744,404.15878581135615,2027-10-25
1745,394.3757765254858,2027-10-11
1746,393.81249134662886,2027-10-08
1747,393.1231357253716,2027-10-08
1748,394.4997067143589,2027-10-11
1749,388.51817561829466,2027-10-01
1750,401.609968091443,2027-10-20
1751,387.9315226011189,2027-09-30
1752,394.78157183781616,2027-10-11
1753,396.2133044503311,2027-10-13
1754,400.3239582188362,2027-10-19
1755,392.79886127294094,2027-10-07
1756,389.87468402935104,2027-10-04
1757,388.5525310808171,2027-10-01
1758,391.3946796050315,2027-10-06
1759,399.66514351546715,2027-10-18
1760,404.58894395260506,2027-10-25
1761,396.3089897518357,2027-10-13
1762,386.4344629629009,2027-09-29
1763,399.47781053218984,2027-10-18
1764,389.33294484495696,2027-10-04
1765,392.7991543710936,2027-10-07
1766,391.57351769486183,2027-10-06
1767,389.26910962111555,2027-10-04
1768,401.83955396403906,2027-10-20
1769,393.987672875784,2027-10-08
1770,395.82274179869904,2027-10-12
1771,396.96424295460525,2027-10-13
1772,399.61502935790423,2027-10-18
1773,391.1245170173633,2027-10-06
1774,394.2184026128512,2027-10-11
1775,392.29293631847344,2027-10-07
1776,396.93296396167267,2027-10-13
1777,388.44387439476293,2027-10-01
1778,392.84892957740755,2027-10-07
1779,396.9751232821824,2027-10-13
1780,392.2755577514303,2027-10-07
1781,401.31662490953164,2027-10-20
1782,401.9928159935704,2027-10-20
1783,392.66597401931637,2027-10-07
1784,390.6827471725011,2027-10-05
1785,394.9704689634227,2027-10-11
1786,400.72996731962036,2027-10-19
1787,391.52678082768534,2027-10-06
1788,396.9883044241395,2027-10-13
1789,401.1383698799098,2027-10-20
1790,392.7505229169978,2027-10-07
1791,388.71955133696684,2027-10-01
1792,401.1709277106272,2027-10-20
1793,390.5410639383691,2027-10-05
1794,399.16064870080845,2027-10-18
1795,388.8643930885057,2027-10-01
1796,393.3282035279181,2027-10-08
1797,397.19039003347655,2027-10-14
1798,394.68554408308506,2027-10-11
1799,384.82156912905936,2027-09-27
1800,384.9081182492595,2027-09-27
1801,391.6024782632813,2027-10-06
1802,396.9104695609889,2027-10-13
1803,393.0216107839446,2027-10-08
1804,391.7855948685116,2027-10-06
1805,402.4878184296127,2027-10-21
1806,390.1110080654146,2027-10-05
1807,390.872207604585,2027-10-05
1808,400.658814472862,2027-10-19
1809,389.84894731392404,2027-10-04
1810,391.8754499800979,2027-10-06
1811,390.47243622753143,2027-10-05
1812,396.6670090925976,2027-10-13
1813,392.84107229011425,2027-10-07
1814,385.5343497990261,2027-09-28
1815,392.00399464896185,2027-10-07
1816,393.1141763882003,2027-10-08
1817,396.5892339376503,2027-10-13
1818,397.6838205153146,2027-10-14
1819,405.6486173666065,2027-10-26
1820,393.3538804813898,2027-10-08
1821,395.0196649849136,2027-10-12
1822,398.3922305744895,2027-10-15
1823,386.11953333704554,2027-09-29
1824,396.9264267805099,2027-10-13
1825,395.5175876073136,2027-10-12
1826,391.31407991148285,2027-10-06
1827,385.73288676188366,2027-09-28
1828,384.20595656298804,2027-09-27
1829,387.81563707272056,2027-09-30
1830,397.5497788894214,2027-10-14
1831,393.98319285716025,2027-10-08
1832,395.5868177965637,2027-10-12
1833,397.67149832999485,2027-10-14
1834,390.96304803804196,2027-10-05
1835,396.4107837724744,2027-10-13
1836,394.78760280848087,2027-10-11
1837,388.03761459439124,2027-10-01
1838,403.94022731611807,2027-10-22
1839,394.94403466474034,2027-10-11
1840,393.92589019014775,2027-10-08
1841,395.23689365772634,2027-10-12
1842,393.82907429896034,2027-10-08
1843,391.6976963185706,2027-10-06
1844,399.6894957760166,2027-10-18
1845,389.0142418260826,2027-10-04
1846,395.6301093825212,2027-10-12
1847,391.4018364763131,2027-10-06
1848,389.940233726854,2027-10-04
1849,395.1663738787659,2027-10-12
1850,400.10993369077295,2027-10-19
1851,394.9116264635921,2027-10-11
1852,395.0291508445012,2027-10-12
1853,402.39084897728196,2027-10-21
1854,396.21112114527256,2027-10-13
1855,396.0220411623877,2027-10-13
1856,395.3110836314543,2027-10-12
1857,404.0719029461597,2027-10-25
1858,395.3426755569988,2027-10-12
1859,397.9091614996722,2027-10-14
1860,400.8830060449512,2027-10-19
1861,391.58179462975056,2027-10-06
1862,393.26524343561033,2027-10-08
1863,387.2883837225382,2027-09-30
1864,392.6532528077967,2027-10-07
1865,394.58463064528394,2027-10-11
1866,389.0423462440474,2027-10-04
1867,379.5379330734864,2027-09-20
1868,390.77391887229396,2027-10-05
1869,393.78427577529385,2027-10-08
1870,389.34835010202744,2027-10-04
1871,393.6166251076908,2027-10-08
1872,390.8007995201118,2027-10-05
1873,389.68445465970495,2027-10-04
1874,400.03101963197435,2027-10-19
1875,394.92378805871056,2027-10-11
1876,399.5777765447916,2027-10-18
1877,392.9634025138883,2027-10-07
1878,390.21244783990636,2027-10-05
1879,403.6841123940797,2027-10-22
1880,391.99376743121013,2027-10-06
1881,394.8018284245694,2027-10-11
1882,394.40892913701094,2027-10-11
1883,398.32874809169044,2027-10-15
1884,393.97453921192266,2027-10-08
1885,394.0125253557374,2027-10-11
1886,394.58714171271555,2027-10-11
1887,395.53705911155635,2027-10-12
1888,394.47146622910634,2027-10-11
1889,387.70951009860227,2027-09-30
1890,389.490867465127,2027-10-04
1891,390.0575698340134,2027-10-05
1892,395.9279147977718,2027-10-12
1893,392.22047758091674,2027-10-07
1894,387.3516391719298,2027-09-30
1895,392.26441811580594,2027-10-07
1896,386.6127571319905,2027-09-29
1897,391.8625154486718,2027-10-06
1898,389.73801314679633,2027-10-04
1899,392.5387691112554,2027-10-07
1900,385.98617186700585,2027-09-28
1901,393.0323923466127,2027-10-08
1902,387.9372696242953,2027-09-30
1903,392.75717428254467,2027-10-07
1904,392.2690619520658,2027-10-07
1905,392.9689347346365,2027-10-07
1906,383.8011293373614,2027-09-24
1907,402.1072171702739,2027-10-21
1908,387.5230934590688,2027-09-30
1909,410.1500106038744,2027-11-02
1910,399.3327502395922,2027-10-18
1911,403.0633218502785,2027-10-22
1912,388.391845097618,2027-10-01
1913,398.9238182061065,2027-10-15
1914,397.16118019715367,2027-10-14
1915,397.25152290239976,2027-10-14
1916,402.75420798842697,2027-10-21
1917,390.20131162430397,2027-10-05
1918,387.66329319499937,2027-09-30
1919,396.62720879285126,2027-10-13
1920,398.17982539205457,2027-10-15
1921,388.6526718438343,2027-10-01
1922,394.5936424711831,2027-10-11
1923,388.9146865535577,2027-10-01
1924,388.92735118640684,2027-10-01
1925,388.1517572902641,2027-10-01
1926,395.0983180864228,2027-10-12
1927,391.2485767702332,2027-10-06
1928,388.32538390622324,2027-10-01
1929,390.4649381670248,2027-10-05
1930,391.57703107623706,2027-10-06
1931,390.0582926451368,2027-10-05
1932,389.2647147347575,2027-10-04
1933,392.9344899724858,2027-10-07
1934,388.37334003661243,2027-10-01
1935,390.53832885390017,2027-10-05
1936,404.48928815264,2027-10-25
1937,397.7259682263656,2027-10-14
1938,390.76892121373646,2027-10-05
1939,388.20929676806253,2027-10-01
1940,394.6041233682446,2027-10-11
1941,399.7969160240437,2027-10-18
1942,395.65246187809777,2027-10-12
1943,394.4235400498481,2027-10-11
1944,396.2962936483863,2027-10-13
1945,395.5586506595744,2027-10-12
1946,394.18216735210694,2027-10-11
1947,391.0383376651606,2027-10-06
1948,393.22877454248584,2027-10-08
1949,400.499198196055,2027-10-19
1950,393.853624722855,2027-10-08
1951,396.84153389509777,2027-10-13
1952,389.2377200729919,2027-10-04
1953,391.37747852270843,2027-10-06
1954,395.23708587841037,2027-10-12
1955,390.41203835917963,2027-10-05
1956,401.1611620416207,2027-10-20
1957,399.9044697428419,2027-10-18
1958,391.62851622741664,2027-10-06
1959,400.8633011338873,2027-10-19
1960,393.2064728379711,2027-10-08
1961,391.9933774739314,2027-10-06
1962,395.5796843382822,2027-10-12
1963,392.4779541850242,2027-10-07
1964,396.6334789842497,2027-10-13
1965,386.49708269898764,2027-09-29
1966,386.46686377569586,2027-09-29
1967,396.1149904168426,2027-10-13
1968,391.1745125521576,2027-10-06
1969,399.01618652288994,2027-10-18
1970,390.78312626928783,2027-10-05
1971,396.1170464528906,2027-10-13
1972,396.9263028385889,2027-10-13
1973,391.5268830940448,2027-10-06
1974,394.15663535754595,2027-10-11
1975,397.1952791256785,2027-10-14
1976,386.07221740936956,2027-09-29
1977,390.389732799208,2027-10-05
1978,397.9006146659713,2027-10-14
1979,387.19416226908766,2027-09-30
1980,400.7293478944183,2027-10-19
1981,395.4301925035533,2027-10-12
1982,396.3220243803634,2027-10-13
1983,408.6042468992679,2027-10-29
1984,395.51657320971447,2027-10-12
1985,389.38439048170136,2027-10-04
1986,390.20642450042226,2027-10-05
1987,397.45527154161135,2027-10-14
1988,381.79357600244407,2027-09-22
1989,387.4343709264696,2027-09-30
1990,390.9389619491675,2027-10-05
1991,395.0750898074827,2027-10-12
1992,396.79174315632497,2027-10-13
1993,396.33848566319574,2027-10-13
1994,398.8456863397319,2027-10-15
1995,392.61524919394867,2027-10-07
1996,396.52188927518796,2027-10-13
1997,394.4625013126145,2027-10-11
1998,392.65726725343933,2027-10-07
1999,392.5216430631927,2027-10-07
2000,398.9761358768026,2027-10-15
2001,389.41758033449037,2027-10-04
2002,388.73150209686526,2027-10-01
2003,388.5871762966541,2027-10-01
2004,392.3640738600546,2027-10-07
2005,396.03338062289913,2027-10-13
2006,392.36442376475026,2027-10-07
2007,394.31316227226483,2027-10-11
2008,388.67294516196966,2027-10-01
2009,390.87724863297177,2027-10-05
2010,388.61413324605405,2027-10-01
2011,384.04591161764165,2027-09-27
2012,395.8471332541128,2027-10-12
2013,401.43230995129454,2027-10-20
2014,388.13164896032293,2027-10-01
2015,399.4587613378016,2027-10-18
2016,405.05811712232065,2027-10-26
2017,392.6805164802126,2027-10-07
2018,390.54512288835724,2027-10-05
2019,396.42236938235527,2027-10-13
2020,401.4744151629881,2027-10-20
2021,393.7508244667766,2027-10-08
2022,387.2521815086003,2027-09-30
2023,391.478679162008,2027-10-06
2024,394.4715260692561,2027-10-11
2025,395.84619965931495,2027-10-12
2026,393.08374990712645,2027-10-08
2027,402.0927809328965,2027-10-21
2028,393.08790014483526,2027-10-08
2029,406.7715191848564,2027-10-27
2030,397.33224629464587,2027-10-14
2031,384.5079185090527,2027-09-27
2032,395.550632963314,2027-10-12
2033,385.86190193569854,2027-09-28
2034,396.1964054701171,2027-10-13
2035,391.5914618339919,2027-10-06
2036,401.93539443214024,2027-10-20
2037,391.7768615240649,2027-10-06
2038,389.640536912531,2027-10-04
2039,399.64196623212547,2027-10-18
2040,394.8355717412147,2027-10-11
2041,391.3924525895172,2027-10-06
2042,400.1192237523646,2027-10-19
2043,384.7318565714271,2027-09-27
2044,394.56287165939483,2027-10-11
2045,391.42899370383384,2027-10-06
2046,388.8418441810816,2027-10-01
2047,397.3046178761458,2027-10-14
2048,387.2310059214448,2027-09-30
2049,398.3028293302766,2027-10-15
2050,392.1229615515977,2027-10-07
2051,390.982118963712,2027-10-05
2052,390.0186755302518,2027-10-05
2053,385.7775673960226,2027-09-28
2054,395.6056094811278,2027-10-12
2055,395.03071265988126,2027-10-12
2056,394.5343030728576,2027-10-11
2057,392.03504679026867,2027-10-07
2058,390.31656879804336,2027-10-05
2059,390.1259445636257,2027-10-05
2060,394.91225360962784,2027-10-11
2061,395.12608472310603,2027-10-12
2062,389.305938694882,2027-10-04
2063,399.01491985457716,2027-10-18
2064,390.23151564081024,2027-10-05
2065,395.69533264243023,2027-10-12
2066,391.68508453921606,2027-10-06
2067,386.4897169475804,2027-09-29
2068,405.8849621976395,2027-10-26
2069,394.3114348614532,2027-10-11
2070,393.22961940951944,2027-10-08
2071,390.2298823725538,2027-10-05
2072,397.36546833240544,2027-10-14
2073,387.9915724086294,2027-09-30
2074,392.88820494747716,2027-10-07
2075,389.2252545772403,2027-10-04
2076,392.1555730465021,2027-10-07
2077,393.49146603200535,2027-10-08
2078,401.6013611980541,2027-10-20
2079,394.13907407820403,2027-10-11
2080,392.15745908695413,2027-10-07
2081,390.3681708101703,2027-10-05
2082,398.1950500376351,2027-10-15
2083,397.3717617258154,2027-10-14
2084,391.79485962826493,2027-10-06
2085,392.3904350989789,2027-10-07
2086,395.0145731220324,2027-10-12
2087,405.0087092030227,2027-10-26
2088,396.0411133169258,2027-10-13
2089,390.67016622106,2027-10-05
2090,391.99196202712204,2027-10-06
2091,397.9783548565599,2027-10-14
2092,390.4855131300881,2027-10-05
2093,395.14441924064323,2027-10-12
2094,394.14682680295164,2027-10-11
2095,390.7787421717439,2027-10-05
2096,409.26666868395944,2027-11-01
2097,391.14187994202234,2027-10-06
2098,389.58869357559837,2027-10-04
2099,396.0933891307372,2027-10-13
2100,396.4411826857266,2027-10-13
2101,396.95291842987365,2027-10-13
2102,407.2286772871416,2027-10-28
2103,405.47394476153283,2027-10-26
2104,399.9211707311925,2027-10-18
2105,395.3127730970663,2027-10-12
2106,388.46222226095415,2027-10-01
2107,389.6033820925264,2027-10-04
2108,392.52262750608793,2027-10-07
2109,383.56047913901625,2027-09-24
2110,390.02407546049,2027-10-05
2111,389.5070838713355,2027-10-04
2112,390.79966623520187,2027-10-05
2113,393.7163504597007,2027-10-08
2114,399.5554575645772,2027-10-18
2115,390.68093948886093,2027-10-05
2116,395.42419148591017,2027-10-12
2117,392.9210730744564,2027-10-07
2118,392.32993695144665,2027-10-07
2119,394.3412429442925,2027-10-11
2120,397.948229737163,2027-10-14
2121,393.96854686274463,2027-10-08
2122,394.89167879030794,2027-10-11
2123,391.712324516699,2027-10-06
2124,387.3327791848313,2027-09-30
2125,390.63490037481665,2027-10-05
2126,391.058221522246,2027-10-06
2127,398.58151980242053,2027-10-15
2128,392.8609860697454,2027-10-07
2129,392.9212094045156,2027-10-07
2130,392.0808129601033,2027-10-07
2131,390.99014048024816,2027-10-05
2132,392.4432197700077,2027-10-07
2133,395.2340053705873,2027-10-12
2134,389.84789512159915,2027-10-04
2135,388.5756426943969,2027-10-01
2136,389.11369971817834,2027-10-04
2137,393.06032856285367,2027-10-08
2138,382.72239248988427,2027-09-23
2139,393.5277813742922,2027-10-08
2140,392.3704483569141,2027-10-07
2141,400.0799527197265,2027-10-19
2142,400.06920741029126,2027-10-19
2143,397.430647835174,2027-10-14
2144,396.34795138372345,2027-10-13
2145,402.2597101108983,2027-10-21
2146,392.6976395971601,2027-10-07
2147,392.00513077973073,2027-10-07
2148,397.71878618499306,2027-10-14
2149,391.4592884630796,2027-10-06
2150,392.7485384682348,2027-10-07
2151,383.9527654617068,2027-09-24
2152,394.55995796513105,2027-10-11
2153,390.4625449300527,2027-10-05
2154,392.3355990361103,2027-10-07
2155,394.364004544791,2027-10-11
2156,397.57108697250635,2027-10-14
2157,408.4660125443404,2027-10-29
2158,395.3899035890502,2027-10-12
2159,400.74637922346545,2027-10-19
2160,394.8687388970175,2027-10-11
2161,389.87549059910936,2027-10-04
2162,401.0997533975676,2027-10-20
2163,390.987819861044,2027-10-05
2164,391.28707127212573,2027-10-06
2165,392.3423557948162,2027-10-07
2166,390.080640605867,2027-10-05
2167,399.58526774350173,2027-10-18
2168,396.7199527494797,2027-10-13
2169,389.5960449570763,2027-10-04
2170,400.5903088344169,2027-10-19
2171,390.51659022749345,2027-10-05
2172,394.48645358576607,2027-10-11
2173,388.7562286055792,2027-10-01
2174,396.07871305604914,2027-10-13
2175,395.34779020553384,2027-10-12
2176,400.73480549781993,2027-10-19
2177,400.0259010819294,2027-10-19
2178,395.97572301733845,2027-10-12
2179,388.2865515661118,2027-10-01
2180,413.87237309534044,2027-11-05
2181,392.219998413997,2027-10-07
2182,392.1873492054467,2027-10-07
2183,399.57215123701167,2027-10-18
2184,399.1047443284144,2027-10-18
2185,396.3965937846507,2027-10-13
2186,391.4412259871426,2027-10-06
2187,386.5458007935094,2027-09-29
2188,386.3238936986013,2027-09-29
2189,398.67582276351413,2027-10-15
2190,392.94201975122377,2027-10-07
2191,396.51780165226285,2027-10-13
2192,399.1105727715527,2027-10-18
2193,392.3369599089743,2027-10-07
2194,394.78919746776137,2027-10-11
2195,393.60924926042463,2027-10-08
2196,390.9805608961743,2027-10-05
2197,390.32611045079574,2027-10-05
2198,390.2664275792693,2027-10-05
2199,398.0208257649035,2027-10-15
2200,392.09497087149396,2027-10-07
2201,392.3881219079454,2027-10-07
2202,393.8860921330506,2027-10-08
2203,390.7844368100558,2027-10-05
2204,390.85867289346334,2027-10-05
2205,392.73075744264037,2027-10-07
2206,392.4957600617305,2027-10-07
2207,403.3347748154497,2027-10-22
2208,396.09219909466833,2027-10-13
2209,393.46321761349526,2027-10-08
2210,391.9597460292387,2027-10-06
2211,399.967433707181,2027-10-18
2212,396.47123587491376,2027-10-13
2213,392.6147693692666,2027-10-07
2214,393.28718173454786,2027-10-08
2215,394.6751549891888,2027-10-11
2216,399.30011022771845,2027-10-18
2217,386.84880050074577,2027-09-29
2218,388.7365193480685,2027-10-01
2219,388.90485032858953,2027-10-01
2220,393.61347394902026,2027-10-08
2221,396.43840730033725,2027-10-13
2222,387.86271418510927,2027-09-30
2223,394.25085540604647,2027-10-11
2224,387.58537080279916,2027-09-30
2225,392.8634041444295,2027-10-07
2226,386.02256930304253,2027-09-29
2227,389.86217236577914,2027-10-04
2228,399.1449533784853,2027-10-18
2229,396.87105242488775,2027-10-13
2230,391.55936227011665,2027-10-06
2231,386.1778797035283,2027-09-29
2232,392.4758187485917,2027-10-07
2233,383.6265180882781,2027-09-24
2234,392.4771558336558,2027-10-07
2235,393.0177273726919,2027-10-08
2236,392.7903324662398,2027-10-07
2237,393.3260672719923,2027-10-08
2238,390.45484869783115,2027-10-05
2239,397.4719305250825,2027-10-14
2240,395.6168873057658,2027-10-12
2241,393.8664625995549,2027-10-08
2242,396.19261345613927,2027-10-13
2243,396.6093992527203,2027-10-13
2244,390.0231971755111,2027-10-05
2245,392.26460731630164,2027-10-07
2246,391.02420806328536,2027-10-06
2247,396.6196801186915,2027-10-13
2248,392.0794120753267,2027-10-07
2249,387.55617620471276,2027-09-30
2250,391.13339426742357,2027-10-06
2251,391.7013810066137,2027-10-06
2252,391.917351286143,2027-10-06
2253,397.95652719779315,2027-10-14
2254,396.92257881124124,2027-10-13
2255,404.6579354780402,2027-10-25
2256,390.84579375098485,2027-10-05
2257,392.8031462709376,2027-10-07
2258,395.5124984685725,2027-10-12
2259,395.97604633463465,2027-10-12
2260,392.1192150421341,2027-10-07
2261,404.49470729650676,2027-10-25
2262,395.6447665680347,2027-10-12
2263,391.93905864276326,2027-10-06
2264,403.2479173756474,2027-10-22
2265,390.46755911559086,2027-10-05
2266,397.88711377837325,2027-10-14
2267,395.3014376172946,2027-10-12
2268,393.4962488251842,2027-10-08
2269,387.6589507055649,2027-09-30
2270,395.57119720912453,2027-10-12
2271,395.8275406359211,2027-10-12
2272,393.3859562063822,2027-10-08
2273,392.8723947639189,2027-10-07
2274,388.31177022649285,2027-10-01
2275,408.80165252517406,2027-10-29
2276,390.53551829948964,2027-10-05
2277,386.31692362616786,2027-09-29
2278,390.2976467878933,2027-10-05
2279,396.60105438951376,2027-10-13
2280,391.2745980303532,2027-10-06
2281,391.376458563296,2027-10-06
2282,388.4643832784121,2027-10-01
2283,394.9256173596188,2027-10-11
2284,395.1400858544639,2027-10-12
2285,396.53830693705913,2027-10-13
2286,393.44389033741703,2027-10-08
2287,405.4409739840427,2027-10-26
2288,394.298525046526,2027-10-11
2289,396.7952391082453,2027-10-13
2290,387.3016359469758,2027-09-30
2291,403.11244531380726,2027-10-22
2292,389.60439969139503,2027-10-04
2293,395.0134937800047,2027-10-12
2294,394.8816821215078,2027-10-11
2295,393.54570825937463,2027-10-08
2296,400.7690199171795,2027-10-19
2297,395.8697742688479,2027-10-12
2298,396.05207578342856,2027-10-13
2299,394.60786052894633,2027-10-11
2300,387.41184497628706,2027-09-30
2301,392.75859805990086,2027-10-07
2302,393.4593186081347,2027-10-08
2303,383.7175529711846,2027-09-24
2304,391.54628040326304,2027-10-06
2305,389.54736428153626,2027-10-04
2306,395.62218185353373,2027-10-12
2307,395.9554312947836,2027-10-12
2308,396.305791770446,2027-10-13
2309,381.17509342636475,2027-09-22
2310,402.4868559869106,2027-10-21
2311,394.5017686033186,2027-10-11
2312,398.7670531272584,2027-10-15
2313,394.8397099233419,2027-10-11
2314,406.3552793867295,2027-10-27
2315,395.8718681319597,2027-10-12
2316,386.0229653352604,2027-09-29
2317,391.0404666930062,2027-10-06
2318,385.4741481632849,2027-09-28
2319,387.9007420752776,2027-09-30
2320,395.0618123804339,2027-10-12
2321,389.2632334169721,2027-10-04
2322,394.74172102905845,2027-10-11
2323,391.3653158118363,2027-10-06
2324,389.75588534480784,2027-10-04
2325,401.4791998771297,2027-10-20
2326,393.45298036708226,2027-10-08
2327,392.3725759182262,2027-10-07
2328,387.7729520589126,2027-09-30
2329,386.95011260549074,2027-09-29
2330,389.9056625489592,2027-10-04
2331,395.2015765731484,2027-10-12
2332,389.81950114374257,2027-10-04
2333,393.719013094746,2027-10-08
2334,400.0229485806338,2027-10-19
2335,384.10141901668703,2027-09-27
2336,392.06539647586084,2027-10-07
2337,392.75313254012724,2027-10-07
2338,396.94339498343595,2027-10-13
2339,391.4084824049061,2027-10-06
2340,392.157474493137,2027-10-07
2341,399.40066898984367,2027-10-18
2342,392.21275848787405,2027-10-07
2343,398.03320327309916,2027-10-15
2344,390.59921946288387,2027-10-05
2345,395.28955590368787,2027-10-12
2346,393.40360091064264,2027-10-08
2347,388.911246564841,2027-10-01
2348,389.2030129519409,2027-10-04
2349,402.11319186266456,2027-10-21
2350,393.74021376253586,2027-10-08
2351,395.3624619049748,2027-10-12
2352,395.10937190944384,2027-10-12
2353,386.4041034137491,2027-09-29
2354,385.92931478205657,2027-09-28
2355,386.217996370088,2027-09-29
2356,392.88356455798913,2027-10-07
2357,390.2581771775258,2027-10-05
2358,391.94940928981987,2027-10-06
2359,393.7278032348664,2027-10-08
2360,393.7289642669687,2027-10-08
2361,391.46092399432854,2027-10-06
2362,392.19452950761587,2027-10-07
2363,392.92117645273703,2027-10-07
2364,395.61378905632563,2027-10-12
2365,400.97984337921224,2027-10-19
2366,393.5331629705492,2027-10-08
2367,386.48537992804836,2027-09-29
2368,395.40435593885053,2027-10-12
2369,397.43288204705357,2027-10-14
2370,396.65013146670367,2027-10-13
2371,397.56587039696535,2027-10-14
2372,393.65346831758103,2027-10-08
2373,396.34483683615093,2027-10-13
2374,404.7875951022995,2027-10-25
2375,380.680965649382,2027-09-21
2376,408.0062505200513,2027-10-29
2377,391.8670071292588,2027-10-06
2378,389.3160320119193,2027-10-04
2379,393.6106004997636,2027-10-08
2380,397.8624123677449,2027-10-14
2381,392.7215001092281,2027-10-07
2382,398.38964956736964,2027-10-15
2383,395.58924742776964,2027-10-12
2384,396.4754853082377,2027-10-13
2385,395.3949377451525,2027-10-12
2386,384.2994480042776,2027-09-27
2387,404.31847720878045,2027-10-25
2388,390.0590967447278,2027-10-05
2389,388.3327053507462,2027-10-01
2390,391.91787203309667,2027-10-06
2391,390.54086912326534,2027-10-05
2392,391.14282253265964,2027-10-06
2393,403.0418005346126,2027-10-22
